Country,Year,Air_Pollution_Deaths,Infectious_Disease_Deaths,Life_Expectancy,Smoking_Attributed_Deaths,Under_Fifteen_Mortality,Ozone_Pollution_Deaths
b'Germany',1999,44669.24,21319.0,77.8,155330.73,5428.0,1525.8102
b'Germany',2000,42523.574,21313.0,78.1,153610.03,5203.0,1527.1705
b'Germany',2001,40585.04,21307.0,78.4,150989.33,4954.0,1445.0239
b'Germany',2002,39939.87,22081.0,78.5,150439.22,4694.0,1941.9686
b'Germany',2003,38835.42,22909.0,78.5,149346.28,4478.0,1993.4031
b'Germany',2004,37008.082,23100.0,79.1,145274.61,4291.0,1985.339
b'Germany',2005,36065.918,24079.0,79.3,143533.88,4101.0,1763.0787
b'Germany',2006,35762.05,24672.0,79.6,141790.16,3907.0,1770.0607
b'Germany',2007,36220.027,25543.0,79.7,141175.97,3783.0,1866.6527
b'Germany',2008,36838.11,26352.0,79.8,141318.9,3690.0,1743.3003
b'Germany',2009,37751.234,27151.0,79.9,141927.42,3566.0,1858.0416
b'Germany',2010,37803.438,27514.0,80.1,140558.45,3482.0,1853.7959
b'Germany',2011,36753.793,27608.0,80.4,138603.27,3428.0,1887.8638
b'Germany',2012,35286.223,28192.0,80.5,138341.77,3379.0,1952.11
b'Germany',2013,33677.96,29014.0,80.5,139497.42,3361.0,2043.7993
b'Germany',2014,31460.084,29117.0,80.9,138062.27,3387.0,2282.886
b'Ghana',1990,17951.115,80980.0,55.6,3288.441,89819.0,53.530045
b'Ghana',1991,17783.02,80600.0,56.0,3263.2407,87772.0,56.513027
b'Ghana',1992,17737.287,80850.0,56.2,3245.9863,86084.0,54.668995
b'Ghana',1993,17665.936,80749.0,56.4,3202.7024,84844.0,54.60773
b'Ghana',1994,17717.178,82031.0,56.1,3206.1062,83720.0,50.56583
b'Ghana',1995,17877.992,83730.0,56.6,3217.3562,82712.0,48.00931
b'Ghana',1996,18269.402,85721.0,56.8,3242.882,81644.0,52.87633
b'Ghana',1997,18877.094,89179.0,57.2,3329.7358,80539.0,58.80207
b'Ghana',1998,19220.068,89383.0,57.6,3353.0776,79488.0,62.387123
b'Ghana',1999,19715.098,91483.0,58.0,3428.3735,78357.0,58.779854
b'Ghana',2000,20214.725,93919.0,58.2,3501.754,77436.0,42.954124
b'Ghana',2001,20719.812,96713.0,58.1,3585.0378,76205.0,43.1518
b'Ghana',2002,21214.018,98930.0,58.6,3668.7705,74795.0,33.223007
b'Ghana',2003,21689.105,100520.0,59.1,3746.8809,73564.0,34.58905
b'Ghana',2004,22097.232,101667.0,59.2,3830.5046,72520.0,44.47199
b'Ghana',2005,22549.11,102214.0,59.8,3921.9133,72051.0,76.4425
b'Ghana',2006,23022.29,102440.0,60.0,4032.5598,71409.0,128.73576
b'Ghana',2007,23302.188,102646.0,60.2,4127.934,70141.0,129.52782
b'Ghana',2008,23154.283,102702.0,60.5,4191.391,68804.0,105.08689
b'Ghana',2009,23179.87,102060.0,60.9,4293.0264,67332.0,79.5513
b'Ghana',2010,23267.785,100556.0,61.2,4389.426,65835.0,104.44898
b'Ghana',2011,23448.29,96569.0,61.7,4485.2896,64285.0,139.52641
b'Ghana',2012,23443.086,93530.0,62.1,4587.501,62799.0,174.35612
b'Ghana',2013,23557.21,92076.0,62.4,4715.779,61267.0,204.82967
b'Ghana',2014,23759.46,90357.0,63.0,4851.688,59504.0,223.83649
b'Greece',1990,7362.3213,2318.0,77.3,21013.084,1417.0,245.58673
b'Greece',1991,7404.9585,2360.0,77.4,21584.781,1342.0,242.69926
b'Greece',1992,7499.819,2482.0,77.3,22148.457,1286.0,273.2497
b'Greece',1993,7444.8853,2517.0,77.7,22292.215,1239.0,286.63004
b'Greece',1994,7492.0635,2603.0,77.8,22590.787,1193.0,299.73987
b'Greece',1995,7561.147,2698.0,77.8,22968.889,1143.0,288.58517
b'Greece',1996,7602.5337,2810.0,78.0,23199.861,1092.0,269.40958
b'Greece',1997,7681.7617,2885.0,78.3,23242.617,1036.0,315.33572
b'Greece',1998,7872.1714,3112.0,78.2,23624.523,976.0,322.0799
b'Greece',1999,8019.4,3234.0,78.3,23988.56,916.0,344.8383
b'Greece',2000,8011.2847,3403.0,78.4,24124.967,861.0,325.01147
b'Greece',2001,7947.6084,3437.0,78.8,24073.979,810.0,359.79004
b'Greece',2002,7873.712,3532.0,79.0,23886.332,758.0,431.94827
b'Greece',2003,7720.6196,3594.0,79.0,23883.252,712.0,414.74045
b'Greece',2004,7517.6045,3579.0,79.3,23810.074,670.0,393.07996
b'Greece',2005,7335.507,3548.0,79.6,23696.045,637.0,350.07816
b'Greece',2006,7356.026,3439.0,79.7,23658.744,610.0,423.25974
b'Greece',2007,7635.947,3388.0,79.6,24295.287,588.0,513.63226
b'Greece',2008,7567.676,3400.0,80.0,24010.266,575.0,543.5251
b'Greece',2009,7580.5796,3303.0,80.3,24102.643,568.0,569.092
b'Greece',2010,7485.7437,3395.0,80.5,23942.408,556.0,562.58826
b'Greece',2011,7528.757,3633.0,80.5,24453.713,541.0,578.60767
b'Greece',2012,7442.3525,3973.0,80.3,24849.133,524.0,592.3583
b'Greece',2013,6997.5874,4309.0,81.0,24413.57,512.0,579.57794
b'Greece',2014,6588.7476,4997.0,81.0,24218.125,503.0,526.2975
b'Greenland',1990,9.936223,27.0,63.7,105.01331,,0.7686114
b'Greenland',1991,9.984141,28.0,64.4,106.543076,,0.7547766
b'Greenland',1992,9.99781,28.0,67.0,107.498764,,0.7946078
b'Greenland',1993,10.590162,29.0,65.9,113.62387,,0.9821325
b'Greenland',1994,10.710686,28.0,65.5,115.41258,,1.1316006
b'Greenland',1995,10.770081,28.0,65.6,117.08062,,1.2620434
b'Greenland',1996,10.570334,27.0,65.8,118.16831,,1.2347715
b'Greenland',1997,10.296741,26.0,65.9,118.92622,,1.2304035
b'Greenland',1998,9.776479,25.0,65.8,118.59911,,1.071416
b'Greenland',1999,9.328572,24.0,66.8,118.8722,,0.9322096
b'Greenland',2000,8.9397745,23.0,67.5,118.71962,,0.86286455
b'Greenland',2001,8.808366,22.0,68.2,119.25748,,0.96136886
b'Greenland',2002,8.891476,22.0,68.9,120.49448,,1.2029343
b'Greenland',2003,8.63085,22.0,69.7,118.74343,,1.3121436
b'Greenland',2004,7.9093437,21.0,69.5,113.56671,,1.1415868
b'Greenland',2005,7.733517,21.0,69.1,114.35818,,1.1403124
b'Greenland',2006,7.4228325,20.0,69.8,115.5726,,1.0330633
b'Greenland',2007,7.1925983,19.0,69.6,116.68824,,1.0855933
b'Greenland',2008,6.967792,20.0,70.4,117.68632,,1.1348634
b'Greenland',2009,6.9218783,20.0,70.3,118.40452,,1.3182054
b'Greenland',2010,6.895434,20.0,70.3,119.1854,,1.367644
b'Greenland',2011,6.9087505,20.0,70.8,119.98444,,1.3570411
b'Greenland',2012,6.975297,20.0,71.4,120.38771,,1.3946922
b'Greenland',2013,7.0660286,19.0,72.0,121.02339,,1.4428366
b'Greenland',2014,7.0708275,19.0,71.9,121.45275,,1.3889097
b'Grenada',1990,85.55223,79.0,70.7,51.824635,76.0,0.2931261
b'Grenada',1991,78.950386,73.0,71.0,50.05065,71.0,0.30750942
b'Grenada',1992,75.11694,74.0,71.3,49.25539,66.0,0.3118502
b'Grenada',1993,72.36347,75.0,71.6,48.376358,60.0,0.3172087
b'Grenada',1994,67.41023,72.0,71.8,46.958527,56.0,0.3031442
b'Grenada',1995,62.796726,69.0,72.1,45.34884,52.0,0.3264411
b'Grenada',1996,58.3611,68.0,72.3,43.537304,50.0,0.3168582
b'Grenada',1997,55.35844,66.0,72.6,42.570736,48.0,0.31804866
b'Grenada',1998,53.298935,65.0,72.8,42.451477,45.0,0.3078335
b'Grenada',1999,53.07294,67.0,72.9,45.065014,42.0,0.3588988
b'Grenada',2000,51.887245,68.0,72.8,45.5485,41.0,0.2968238
b'Grenada',2001,50.66347,70.0,73.1,46.074417,40.0,0.40176502
b'Grenada',2002,49.09146,69.0,73.2,46.82058,37.0,0.38517612
b'Grenada',2003,47.521297,68.0,73.2,47.488228,37.0,0.4190375
b'Grenada',2004,46.35828,66.0,71.8,48.319736,37.0,0.24367099
b'Grenada',2005,45.313084,63.0,73.5,47.814514,37.0,0.15478897
b'Grenada',2006,44.88304,62.0,73.7,47.335064,37.0,0.17371535
b'Grenada',2007,44.878853,61.0,74.3,47.609936,37.0,0.18187048
b'Grenada',2008,45.56238,59.0,74.7,48.494026,38.0,0.20076196
b'Grenada',2009,46.173283,57.0,75.0,48.848324,39.0,0.15851404
b'Grenada',2010,46.724518,57.0,75.0,49.39876,38.0,0.15742639
b'Grenada',2011,47.342407,56.0,75.3,49.86927,39.0,0.16845378
b'Grenada',2012,46.79246,54.0,75.0,48.52845,39.0,0.16106962
b'Grenada',2013,48.633537,54.0,75.1,49.421417,40.0,0.1810015
b'Grenada',2014,50.401257,56.0,75.0,50.55391,41.0,0.17310877
b'Guam',1990,20.991638,42.0,72.5,82.24565,,0.02889903
b'Guam',1991,21.90409,44.0,72.5,85.349266,,0.026306802
b'Guam',1992,22.41967,46.0,72.7,87.51934,,0.03323665
b'Guam',1993,22.733393,47.0,73.0,89.692795,,0.030636687
b'Guam',1994,22.711437,47.0,73.1,91.52238,,0.022699527
b'Guam',1995,21.983477,47.0,73.3,88.53288,,0.023498164
b'Guam',1996,21.464046,47.0,73.1,87.16277,,0.08488888
b'Guam',1997,21.124624,46.0,73.3,93.84141,,0.0814313
b'Guam',1998,20.798464,45.0,73.6,92.23311,,0.09067215
b'Guam',1999,20.697012,46.0,74.1,96.089645,,0.01804809
b'Guam',2000,20.929522,45.0,74.4,100.35825,,0.0058603548
b'Guam',2001,21.345755,45.0,75.4,104.078125,,0.0076049855
b'Guam',2002,21.696936,45.0,75.8,107.47406,,0.009279164
b'Guam',2003,21.626446,45.0,76.5,107.31866,,0.022891995
b'Guam',2004,21.25253,45.0,76.9,108.88302,,0.019923147
b'Guam',2005,20.609417,43.0,77.2,108.925476,,0.02065847
b'Guam',2006,20.922953,45.0,77.1,111.80393,,0.026877545
b'Guam',2007,21.118643,47.0,77.1,114.629364,,0.03633847
b'Guam',2008,21.617847,48.0,77.2,118.53739,,0.050643023
b'Guam',2009,22.356682,49.0,77.1,123.31794,,0.052708376
b'Guam',2010,22.854225,49.0,76.9,126.77729,,0.030692032
b'Guam',2011,24.510965,49.0,76.9,128.19405,,0.022509638
b'Guam',2012,28.910198,50.0,76.7,132.28377,,0.016149607
b'Guam',2013,34.633667,53.0,76.7,138.12575,,0.031201456
b'Guam',2014,39.73223,55.0,76.7,143.20444,,0.06475563
b'Guatemala',1990,9838.048,25741.0,62.5,2430.405,31150.0,26.31925
b'Guatemala',1991,10173.712,25494.0,62.7,2602.6428,30170.0,33.18563
b'Guatemala',1992,10411.357,24772.0,62.9,2711.0554,29255.0,40.23619
b'Guatemala',1993,10492.145,24106.0,63.3,2765.6606,28389.0,41.5578
b'Guatemala',1994,10315.493,22941.0,63.7,2731.8647,27561.0,39.891407
b'Guatemala',1995,9657.562,21073.0,64.2,2487.4207,26785.0,34.357082
b'Guatemala',1996,9428.143,20215.0,64.9,2396.0671,25989.0,28.345385
b'Guatemala',1997,9688.019,20234.0,65.5,2501.763,25213.0,35.512722
b'Guatemala',1998,9854.061,20060.0,66.1,2590.3787,24487.0,40.440758
b'Guatemala',1999,9691.584,19303.0,66.9,2568.311,23712.0,53.843605
b'Guatemala',2000,9684.106,19041.0,67.4,2613.9846,22954.0,35.96242
b'Guatemala',2001,9510.645,18627.0,67.9,2669.7073,22318.0,36.81457
b'Guatemala',2002,9194.429,18067.0,68.4,2638.937,21581.0,30.180801
b'Guatemala',2003,9023.095,17685.0,68.8,2687.8464,20708.0,31.97231
b'Guatemala',2004,8964.712,17487.0,69.2,2750.2368,19876.0,32.32753
b'Guatemala',2005,8813.022,17086.0,69.2,2780.4524,19504.0,27.337631
b'Guatemala',2006,8719.702,16672.0,69.8,2816.3848,18232.0,34.319782
b'Guatemala',2007,8539.603,16036.0,70.1,2828.0415,17531.0,27.436506
b'Guatemala',2008,8468.8545,15698.0,70.4,2874.724,16834.0,28.62315
b'Guatemala',2009,8573.086,15400.0,70.6,2985.169,16153.0,24.73399
b'Guatemala',2010,8721.247,15256.0,70.9,3089.622,15563.0,32.805214
b'Guatemala',2011,8806.886,14834.0,71.2,3169.346,15024.0,36.093197
b'Guatemala',2012,8835.241,14390.0,71.5,3230.1882,14541.0,59.24905
b'Guatemala',2013,8885.468,14153.0,71.7,3314.4023,14036.0,53.275135
b'Guatemala',2014,8936.03,14119.0,72.0,3380.8296,13556.0,50.864677
b'Guinea',1990,17654.752,59581.0,47.0,2253.1528,71622.0,31.38768
b'Guinea',1991,17770.193,60114.0,47.5,2335.399,72092.0,34.8389
b'Guinea',1992,17896.244,60709.0,48.4,2438.6501,72569.0,33.40807
b'Guinea',1993,17955.87,61273.0,49.0,2539.4185,72420.0,33.226494
b'Guinea',1994,18122.184,62100.0,49.2,2662.8794,71883.0,29.704287
b'Guinea',1995,18163.69,62642.0,49.9,2768.5522,70988.0,28.387714
b'Guinea',1996,18079.572,62164.0,50.5,2875.4932,70079.0,32.585835
b'Guinea',1997,18067.188,62560.0,51.4,2993.9253,69085.0,40.373188
b'Guinea',1998,18059.416,63166.0,52.0,3126.058,67341.0,49.218575
b'Guinea',1999,17903.578,63376.0,52.4,3247.6719,65459.0,47.51783
b'Guinea',2000,17580.877,63638.0,52.5,3320.0574,63724.0,31.520346
b'Guinea',2001,17250.008,63025.0,52.7,3398.7524,61811.0,28.064993
b'Guinea',2002,17104.234,62587.0,53.3,3480.777,59774.0,23.129463
b'Guinea',2003,17056.467,61608.0,53.7,3526.2302,57991.0,29.504171
b'Guinea',2004,17354.2,60270.0,54.1,3583.7852,56706.0,36.086567
b'Guinea',2005,17344.586,59782.0,54.6,3638.3687,55761.0,56.390373
b'Guinea',2006,17411.006,59281.0,55.1,3722.402,55039.0,78.5958
b'Guinea',2007,17364.312,59083.0,55.6,3786.6487,54574.0,80.06617
b'Guinea',2008,17257.547,59332.0,56.0,3831.4846,54428.0,61.178894
b'Guinea',2009,16976.764,59257.0,56.3,3904.3818,54441.0,47.912506
b'Guinea',2010,17113.018,58538.0,56.7,3979.462,54433.0,57.251667
b'Guinea',2011,17023.83,58244.0,57.0,4030.4436,54347.0,70.30902
b'Guinea',2012,16934.643,58317.0,57.4,4094.8594,54236.0,80.0271
b'Guinea',2013,17145.355,57834.0,57.8,4152.693,54142.0,90.59796
b'Guinea',2014,17268.65,61087.0,57.9,4233.3457,54395.0,94.49697
b'Guinea-Bissau',1990,2252.8694,9364.0,47.1,306.90668,10936.0,4.0619254
b'Guinea-Bissau',1991,2242.8071,9312.0,47.5,295.13654,10727.0,4.203212
b'Guinea-Bissau',1992,2235.706,9294.0,47.9,284.90405,10627.0,4.1395907
b'Guinea-Bissau',1993,2228.5657,9279.0,48.2,275.37198,10588.0,3.8597393
b'Guinea-Bissau',1994,2224.645,9456.0,48.2,266.4755,10579.0,3.5802014
b'Guinea-Bissau',1995,2209.875,9248.0,49.0,258.36386,10551.0,3.3523684
b'Guinea-Bissau',1996,2218.0217,10217.0,49.1,251.23187,10478.0,3.6276042
b'Guinea-Bissau',1997,2185.2576,10047.0,48.0,243.80678,10550.0,4.1822248
b'Guinea-Bissau',1998,2160.64,9443.0,47.7,239.80461,10266.0,4.924572
b'Guinea-Bissau',1999,2151.7788,10305.0,48.0,235.15077,10109.0,4.8261943
b'Guinea-Bissau',2000,2156.444,9381.0,50.1,230.14822,9949.0,3.214567
b'Guinea-Bissau',2001,2163.759,9294.0,50.4,229.08894,9775.0,2.592171
b'Guinea-Bissau',2002,2170.036,9233.0,51.0,228.55223,9616.0,2.2602866
b'Guinea-Bissau',2003,2172.6313,9134.0,51.4,228.83855,9459.0,2.8259413
b'Guinea-Bissau',2004,2183.0007,9021.0,52.1,233.08719,9252.0,3.823489
b'Guinea-Bissau',2005,2161.291,9312.0,52.2,233.10107,9029.0,5.9431696
b'Guinea-Bissau',2006,2150.0134,8712.0,53.4,234.35318,8804.0,8.560144
b'Guinea-Bissau',2007,2216.8855,8154.0,54.2,235.67285,8583.0,8.774477
b'Guinea-Bissau',2008,2205.438,8038.0,54.6,237.40057,8310.0,6.456753
b'Guinea-Bissau',2009,2178.109,7606.0,55.5,240.4483,7993.0,5.3789973
b'Guinea-Bissau',2010,2156.5596,7372.0,56.2,242.66916,7693.0,6.1536884
b'Guinea-Bissau',2011,2124.6228,7179.0,57.0,246.96613,7451.0,7.4108925
b'Guinea-Bissau',2012,2086.4365,7085.0,57.7,252.33224,7225.0,7.691141
b'Guinea-Bissau',2013,2093.5,6880.0,58.2,258.3799,7016.0,9.451234
b'Guinea-Bissau',2014,2093.8008,6762.0,58.6,265.536,6804.0,10.568355
b'Guyana',1990,596.57135,927.0,62.4,441.36316,1460.0,0.10946318
b'Guyana',1991,561.9178,951.0,62.6,414.29367,1391.0,0.10568589
b'Guyana',1992,540.42206,946.0,62.8,400.53735,1337.0,0.10691006
b'Guyana',1993,560.03375,958.0,63.2,413.03113,1293.0,0.12926215
b'Guyana',1994,545.8498,1003.0,63.4,401.70734,1251.0,0.12871514
b'Guyana',1995,547.1559,1112.0,63.1,406.09406,1211.0,0.14278235
b'Guyana',1996,552.0528,1047.0,63.2,408.1438,1172.0,0.14263879
b'Guyana',1997,547.813,995.0,63.4,398.45135,1132.0,0.15714553
b'Guyana',1998,542.88696,1014.0,63.9,386.7569,1095.0,0.14738137
b'Guyana',1999,520.65326,964.0,64.2,366.3808,1054.0,0.1582561
b'Guyana',2000,533.853,967.0,64.5,373.95306,1012.0,0.13602835
b'Guyana',2001,533.32434,1021.0,64.8,373.90738,971.0,0.26477718
b'Guyana',2002,534.79816,994.0,64.7,379.60797,930.0,0.26720265
b'Guyana',2003,523.2405,932.0,64.6,376.5424,890.0,0.2677244
b'Guyana',2004,513.90186,889.0,64.9,379.835,857.0,0.17442128
b'Guyana',2005,499.77527,862.0,65.1,377.16675,824.0,0.14988352
b'Guyana',2006,483.76385,791.0,65.7,371.92838,794.0,0.17877333
b'Guyana',2007,484.02493,743.0,66.3,378.78662,766.0,0.17878173
b'Guyana',2008,483.0242,711.0,66.3,382.14053,740.0,0.17550845
b'Guyana',2009,473.44287,688.0,66.6,379.1372,717.0,0.17778602
b'Guyana',2010,478.5287,710.0,66.7,387.00455,696.0,0.19672191
b'Guyana',2011,477.79327,758.0,67.0,387.7037,676.0,0.2249908
b'Guyana',2012,484.78116,762.0,67.2,395.47183,657.0,0.30889735
b'Guyana',2013,484.29547,741.0,67.5,392.8745,640.0,0.31103852
b'Guyana',2014,495.7281,667.0,67.9,402.40222,627.0,0.29305547
b'Haiti',1990,12705.828,29183.0,53.0,2743.075,42507.0,62.84516
b'Haiti',1991,12447.7,30872.0,53.4,2749.5999,41546.0,65.57841
b'Haiti',1992,12364.148,31284.0,53.8,2796.3298,40411.0,70.20173
b'Haiti',1993,12272.744,32459.0,54.4,2844.875,39313.0,68.733406
b'Haiti',1994,12135.67,33671.0,54.7,2832.2612,38146.0,72.59263
b'Haiti',1995,12054.002,34197.0,55.5,2848.5579,36972.0,80.592
b'Haiti',1996,11919.221,34522.0,56.2,2805.075,35829.0,82.5785
b'Haiti',1997,11939.549,34019.0,56.5,2814.6177,34717.0,81.650604
b'Haiti',1998,11693.799,35091.0,57.1,2760.9985,33612.0,80.55883
b'Haiti',1999,11724.696,34525.0,58.0,2779.7024,32538.0,89.78984
b'Haiti',2000,11721.66,34134.0,58.4,2800.8257,31626.0,84.7919
b'Haiti',2001,11822.965,33438.0,58.5,2831.4412,30654.0,107.605194
b'Haiti',2002,11887.022,33188.0,58.9,2836.8958,29618.0,114.57937
b'Haiti',2003,12033.47,32713.0,59.5,2861.3533,28759.0,129.13918
b'Haiti',2004,12198.709,32044.0,58.5,2882.8823,28816.0,93.19841
b'Haiti',2005,12359.743,31607.0,60.4,2900.8362,27318.0,73.375435
b'Haiti',2006,12511.326,30823.0,60.8,2925.627,26664.0,75.47028
b'Haiti',2007,12676.319,29694.0,61.1,2956.5237,26049.0,79.9632
b'Haiti',2008,12824.594,29016.0,61.3,2973.621,25494.0,81.44724
b'Haiti',2009,12958.892,28673.0,61.7,2986.128,24999.0,69.98159
b'Haiti',2010,12979.982,29935.0,46.0,2952.4238,55586.0,76.16905
b'Haiti',2011,13202.583,32800.0,61.6,2951.5388,23921.0,90.53096
b'Haiti',2012,13297.343,26422.0,62.3,2970.871,23350.0,102.134476
b'Haiti',2013,13475.6875,26235.0,62.6,2980.1636,22709.0,99.75203
b'Haiti',2014,13647.386,25379.0,63.0,2990.766,22119.0,84.265396
b'High Income (WB)',1990,533528.25,,,1854185.0,,21640.87
b'High Income (WB)',1991,527597.8,,,1853519.9,,21691.22
b'High Income (WB)',1992,517191.03,,,1844551.4,,21297.096
b'High Income (WB)',1993,513407.47,,,1852778.5,,22754.709
b'High Income (WB)',1994,506465.03,,,1843502.9,,24046.73
b'High Income (WB)',1995,503745.78,,,1847761.6,,25547.672
b'High Income (WB)',1996,492725.03,,,1826451.6,,25384.812
b'High Income (WB)',1997,483276.56,,,1806524.2,,26312.863
b'High Income (WB)',1998,477705.16,,,1803582.6,,27936.734
b'High Income (WB)',1999,472323.66,,,1802308.0,,28624.883
b'High Income (WB)',2000,458517.56,,,1774553.1,,28131.895
b'High Income (WB)',2001,447780.2,,,1755575.2,,27900.492
b'High Income (WB)',2002,442027.4,,,1748222.0,,30631.201
b'High Income (WB)',2003,434418.9,,,1740999.9,,30785.252
b'High Income (WB)',2004,419982.06,,,1710351.9,,30899.684
b'High Income (WB)',2005,414440.28,,,1705864.5,,30954.219
b'High Income (WB)',2006,407225.75,,,1688422.6,,31934.8
b'High Income (WB)',2007,401952.12,,,1682388.6,,31821.957
b'High Income (WB)',2008,395596.47,,,1678798.4,,30515.393
b'High Income (WB)',2009,389418.12,,,1669732.6,,30086.082
b'High Income (WB)',2010,383102.1,,,1658237.9,,30123.727
b'High Income (WB)',2011,380843.72,,,1660323.8,,31807.594
b'High Income (WB)',2012,376464.03,,,1661166.8,,32614.146
b'High Income (WB)',2013,369169.78,,,1658550.4,,33161.324
b'High Income (WB)',2014,360164.84,,,1651860.1,,32946.43
b'Honduras',1990,3119.151,6588.0,65.2,1550.549,12283.0,28.027441
b'Honduras',1991,3120.8152,6345.0,65.8,1571.2391,11947.0,27.991213
b'Honduras',1992,3251.1462,6178.0,66.0,1640.0105,11648.0,31.546644
b'Honduras',1993,3253.586,6036.0,66.3,1662.0829,11368.0,29.472849
b'Honduras',1994,3274.1072,5836.0,66.6,1695.263,11084.0,36.02489
b'Honduras',1995,3523.4307,5739.0,67.1,1799.9863,10789.0,44.00504
b'Honduras',1996,3677.7842,5542.0,67.4,1869.9723,10491.0,48.90966
b'Honduras',1997,3674.7937,5343.0,67.8,1912.7788,10213.0,42.449627
b'Honduras',1998,3669.5142,5141.0,62.7,1955.5355,19512.0,45.965366
b'Honduras',1999,3676.8042,4889.0,68.4,2013.0856,9689.0,55.930126
b'Honduras',2000,3680.0835,4627.0,68.7,2076.4106,9406.0,52.78211
b'Honduras',2001,3720.5515,4459.0,69.0,2143.1707,9082.0,64.0799
b'Honduras',2002,3749.6523,4317.0,69.4,2214.3367,8744.0,62.883507
b'Honduras',2003,3798.0261,4182.0,69.5,2286.419,8399.0,71.26909
b'Honduras',2004,3858.675,3999.0,69.8,2374.1272,8066.0,55.106396
b'Honduras',2005,3908.305,3878.0,70.1,2440.8074,7747.0,46.176056
b'Honduras',2006,3982.4158,3801.0,70.3,2516.1995,7449.0,50.278973
b'Honduras',2007,4060.523,3734.0,70.4,2599.6804,7162.0,48.10262
b'Honduras',2008,4180.794,3667.0,70.4,2723.9724,6897.0,46.441593
b'Honduras',2009,4354.589,3632.0,70.9,2882.16,6646.0,39.993195
b'Honduras',2010,4598.888,3711.0,71.1,3079.8896,6408.0,48.63997
b'Honduras',2011,4972.947,3686.0,71.4,3376.2864,6182.0,64.30164
b'Honduras',2012,5409.845,3684.0,71.7,3803.305,5975.0,109.389404
b'Honduras',2013,5514.712,3735.0,72.0,3871.5398,5785.0,101.52594
b'Honduras',2014,5585.2544,3689.0,72.3,3923.1472,5607.0,91.47159
b'Hungary',1990,16250.294,2412.0,69.4,31299.201,2501.0,441.47498
b'Hungary',1991,16054.679,2402.0,69.4,31154.402,2442.0,466.65338
b'Hungary',1992,16412.818,2419.0,69.2,32551.188,2271.0,453.57428
b'Hungary',1993,16329.442,2424.0,69.2,32821.562,2038.0,496.42932
b'Hungary',1994,15707.152,2304.0,69.6,32256.617,1850.0,450.23666
b'Hungary',1995,15342.604,2223.0,70.0,31817.504,1711.0,455.96564
b'Hungary',1996,14346.779,2088.0,70.6,30265.037,1577.0,407.2658
b'Hungary',1997,13848.989,2025.0,71.0,29986.426,1456.0,398.4635
b'Hungary',1998,13578.101,1957.0,70.9,30461.752,1362.0,384.87863
b'Hungary',1999,13207.61,1912.0,71.0,30546.916,1278.0,377.07187
b'Hungary',2000,12243.224,1743.0,71.8,28993.627,1211.0,316.54654
b'Hungary',2001,11757.621,1608.0,72.4,28348.924,1147.0,316.34335
b'Hungary',2002,11719.336,1561.0,72.5,28512.984,1073.0,363.79764
b'Hungary',2003,11729.0625,1527.0,72.5,28746.047,1000.0,390.75003
b'Hungary',2004,11475.914,1495.0,72.9,28374.186,940.0,383.17642
b'Hungary',2005,11570.199,1488.0,72.9,28866.824,902.0,354.10916
b'Hungary',2006,11243.8,1437.0,73.3,28241.02,870.0,399.06448
b'Hungary',2007,11289.225,1458.0,73.4,28408.467,827.0,426.5861
b'Hungary',2008,10925.566,1412.0,74.0,27556.545,783.0,456.80154
b'Hungary',2009,10912.79,1450.0,74.2,27640.902,744.0,429.1774
b'Hungary',2010,10696.139,1481.0,74.5,27097.475,696.0,426.79007
b'Hungary',2011,10473.944,1544.0,74.9,26686.777,656.0,420.51468
b'Hungary',2012,10251.839,1607.0,75.2,26306.14,637.0,478.2064
b'Hungary',2013,9761.606,1628.0,75.7,25419.094,623.0,477.2366
b'Hungary',2014,9533.716,1698.0,75.8,25492.627,604.0,467.7011
b'Iceland',1990,32.278763,113.0,78.2,387.75766,37.0,1.1622009
b'Iceland',1991,31.572342,114.0,77.8,390.62894,36.0,1.2505094
b'Iceland',1992,31.16009,117.0,78.6,391.75006,35.0,1.6096767
b'Iceland',1993,30.296345,118.0,78.7,390.2083,35.0,1.5551319
b'Iceland',1994,30.003216,118.0,79.2,393.68655,33.0,1.5616676
b'Iceland',1995,29.916225,119.0,78.2,398.59866,29.0,1.5920354
b'Iceland',1996,29.45594,116.0,78.6,398.74295,28.0,1.4323225
b'Iceland',1997,29.072762,111.0,79.0,394.306,27.0,1.437807
b'Iceland',1998,28.518938,105.0,79.5,388.7364,25.0,1.3571526
b'Iceland',1999,27.969904,104.0,79.2,377.9556,24.0,1.5945953
b'Iceland',2000,27.214785,99.0,79.9,365.53998,23.0,1.8951342
