Entity,Code,Year,Deaths from Infectious diseases
G20,,2005,4486207
G20,,2006,4415910
G20,,2007,4338650
G20,,2008,4267043
G20,,2009,4100198
G20,,2010,3988192
G20,,2011,3911406
G20,,2012,3787659
G20,,2013,3706009
G20,,2014,3612626
Gabon,GAB,1990,4303
Gabon,GAB,1991,4266
Gabon,GAB,1992,4334
Gabon,GAB,1993,4519
Gabon,GAB,1994,4665
Gabon,GAB,1995,4705
Gabon,GAB,1996,4984
Gabon,GAB,1997,4998
Gabon,GAB,1998,5195
Gabon,GAB,1999,5492
Gabon,GAB,2000,5683
Gabon,GAB,2001,5803
Gabon,GAB,2002,5809
Gabon,GAB,2003,5850
Gabon,GAB,2004,5754
Gabon,GAB,2005,5355
Gabon,GAB,2006,5117
Gabon,GAB,2007,5006
Gabon,GAB,2008,5003
Gabon,GAB,2009,4921
Gabon,GAB,2010,4856
Gabon,GAB,2011,4784
Gabon,GAB,2012,4557
Gabon,GAB,2013,4288
Gabon,GAB,2014,4104
Gambia,GMB,1990,5103
Gambia,GMB,1991,5183
Gambia,GMB,1992,5207
Gambia,GMB,1993,5410
Gambia,GMB,1994,5601
Gambia,GMB,1995,5460
Gambia,GMB,1996,5847
Gambia,GMB,1997,6213
Gambia,GMB,1998,5957
Gambia,GMB,1999,5828
Gambia,GMB,2000,6204
Gambia,GMB,2001,6388
Gambia,GMB,2002,6442
Gambia,GMB,2003,6393
Gambia,GMB,2004,5960
Gambia,GMB,2005,5873
Gambia,GMB,2006,5959
Gambia,GMB,2007,5984
Gambia,GMB,2008,6143
Gambia,GMB,2009,6024
Gambia,GMB,2010,5983
Gambia,GMB,2011,6288
Gambia,GMB,2012,6153
Gambia,GMB,2013,6068
Gambia,GMB,2014,5706
Georgia,GEO,1990,2709
Georgia,GEO,1991,2556
Georgia,GEO,1992,2415
Georgia,GEO,1993,2201
Georgia,GEO,1994,2033
Georgia,GEO,1995,1869
Georgia,GEO,1996,1747
Georgia,GEO,1997,1675
Georgia,GEO,1998,1612
Georgia,GEO,1999,1567
Georgia,GEO,2000,1537
Georgia,GEO,2001,1440
Georgia,GEO,2002,1364
Georgia,GEO,2003,1254
Georgia,GEO,2004,1185
Georgia,GEO,2005,1106
Georgia,GEO,2006,1047
Georgia,GEO,2007,1008
Georgia,GEO,2008,1040
Georgia,GEO,2009,1057
Georgia,GEO,2010,1094
Georgia,GEO,2011,1111
Georgia,GEO,2012,1169
Georgia,GEO,2013,1152
Georgia,GEO,2014,1188
Germany,DEU,1990,25824
Germany,DEU,1991,25057
Germany,DEU,1992,24325
Germany,DEU,1993,24321
Germany,DEU,1994,24289
Germany,DEU,1995,23322
Germany,DEU,1996,22697
Germany,DEU,1997,21611
Germany,DEU,1998,21131
Germany,DEU,1999,21319
Germany,DEU,2000,21313
Germany,DEU,2001,21307
Germany,DEU,2002,22081
Germany,DEU,2003,22909
Germany,DEU,2004,23100
Germany,DEU,2005,24079
Germany,DEU,2006,24672
Germany,DEU,2007,25543
Germany,DEU,2008,26352
Germany,DEU,2009,27151
Germany,DEU,2010,27514
Germany,DEU,2011,27608
Germany,DEU,2012,28192
Germany,DEU,2013,29014
Germany,DEU,2014,29117
Ghana,GHA,1990,80980
Ghana,GHA,1991,80600
Ghana,GHA,1992,80850
Ghana,GHA,1993,80749
Ghana,GHA,1994,82031
Ghana,GHA,1995,83730
Ghana,GHA,1996,85721
Ghana,GHA,1997,89179
Ghana,GHA,1998,89383
Ghana,GHA,1999,91483
Ghana,GHA,2000,93919
Ghana,GHA,2001,96713
Ghana,GHA,2002,98930
Ghana,GHA,2003,100520
Ghana,GHA,2004,101667
Ghana,GHA,2005,102214
Ghana,GHA,2006,102440
Ghana,GHA,2007,102646
Ghana,GHA,2008,102702
Ghana,GHA,2009,102060
Ghana,GHA,2010,100556
Ghana,GHA,2011,96569
Ghana,GHA,2012,93530
Ghana,GHA,2013,92076
Ghana,GHA,2014,90357
Greece,GRC,1990,2318
Greece,GRC,1991,2360
Greece,GRC,1992,2482
Greece,GRC,1993,2517
Greece,GRC,1994,2603
Greece,GRC,1995,2698
Greece,GRC,1996,2810
Greece,GRC,1997,2885
Greece,GRC,1998,3112
Greece,GRC,1999,3234
Greece,GRC,2000,3403
Greece,GRC,2001,3437
Greece,GRC,2002,3532
Greece,GRC,2003,3594
Greece,GRC,2004,3579
Greece,GRC,2005,3548
Greece,GRC,2006,3439
Greece,GRC,2007,3388
Greece,GRC,2008,3400
Greece,GRC,2009,3303
Greece,GRC,2010,3395
Greece,GRC,2011,3633
Greece,GRC,2012,3973
Greece,GRC,2013,4309
Greece,GRC,2014,4997
Greenland,GRL,1990,27
Greenland,GRL,1991,28
Greenland,GRL,1992,28
Greenland,GRL,1993,29
Greenland,GRL,1994,28
Greenland,GRL,1995,28
Greenland,GRL,1996,27
Greenland,GRL,1997,26
Greenland,GRL,1998,25
Greenland,GRL,1999,24
Greenland,GRL,2000,23
Greenland,GRL,2001,22
Greenland,GRL,2002,22
Greenland,GRL,2003,22
Greenland,GRL,2004,21
Greenland,GRL,2005,21
Greenland,GRL,2006,20
Greenland,GRL,2007,19
Greenland,GRL,2008,20
Greenland,GRL,2009,20
Greenland,GRL,2010,20
Greenland,GRL,2011,20
Greenland,GRL,2012,20
Greenland,GRL,2013,19
Greenland,GRL,2014,19
Grenada,GRD,1990,79
Grenada,GRD,1991,73
Grenada,GRD,1992,74
Grenada,GRD,1993,75
Grenada,GRD,1994,72
Grenada,GRD,1995,69
Grenada,GRD,1996,68
Grenada,GRD,1997,66
Grenada,GRD,1998,65
Grenada,GRD,1999,67
Grenada,GRD,2000,68
Grenada,GRD,2001,70
Grenada,GRD,2002,69
Grenada,GRD,2003,68
Grenada,GRD,2004,66
Grenada,GRD,2005,63
Grenada,GRD,2006,62
Grenada,GRD,2007,61
Grenada,GRD,2008,59
Grenada,GRD,2009,57
Grenada,GRD,2010,57
Grenada,GRD,2011,56
Grenada,GRD,2012,54
Grenada,GRD,2013,54
Grenada,GRD,2014,56
Guam,GUM,1990,42
Guam,GUM,1991,44
Guam,GUM,1992,46
Guam,GUM,1993,47
Guam,GUM,1994,47
Guam,GUM,1995,47
Guam,GUM,1996,47
Guam,GUM,1997,46
Guam,GUM,1998,45
Guam,GUM,1999,46
Guam,GUM,2000,45
Guam,GUM,2001,45
Guam,GUM,2002,45
Guam,GUM,2003,45
Guam,GUM,2004,45
Guam,GUM,2005,43
Guam,GUM,2006,45
Guam,GUM,2007,47
Guam,GUM,2008,48
Guam,GUM,2009,49
Guam,GUM,2010,49
Guam,GUM,2011,49
Guam,GUM,2012,50
Guam,GUM,2013,53
Guam,GUM,2014,55
Guatemala,GTM,1990,25741
Guatemala,GTM,1991,25494
Guatemala,GTM,1992,24772
Guatemala,GTM,1993,24106
Guatemala,GTM,1994,22941
Guatemala,GTM,1995,21073
Guatemala,GTM,1996,20215
Guatemala,GTM,1997,20234
Guatemala,GTM,1998,20060
Guatemala,GTM,1999,19303
Guatemala,GTM,2000,19041
Guatemala,GTM,2001,18627
Guatemala,GTM,2002,18067
Guatemala,GTM,2003,17685
Guatemala,GTM,2004,17487
Guatemala,GTM,2005,17086
Guatemala,GTM,2006,16672
Guatemala,GTM,2007,16036
Guatemala,GTM,2008,15698
Guatemala,GTM,2009,15400
Guatemala,GTM,2010,15256
Guatemala,GTM,2011,14834
Guatemala,GTM,2012,14390
Guatemala,GTM,2013,14153
Guatemala,GTM,2014,14119
Guinea,GIN,1990,59581
Guinea,GIN,1991,60114
Guinea,GIN,1992,60709
Guinea,GIN,1993,61273
Guinea,GIN,1994,62100
Guinea,GIN,1995,62642
Guinea,GIN,1996,62164
Guinea,GIN,1997,62560
Guinea,GIN,1998,63166
Guinea,GIN,1999,63376
Guinea,GIN,2000,63638
Guinea,GIN,2001,63025
Guinea,GIN,2002,62587
Guinea,GIN,2003,61608
Guinea,GIN,2004,60270
Guinea,GIN,2005,59782
Guinea,GIN,2006,59281
Guinea,GIN,2007,59083
Guinea,GIN,2008,59332
Guinea,GIN,2009,59257
Guinea,GIN,2010,58538
Guinea,GIN,2011,58244
Guinea,GIN,2012,58317
Guinea,GIN,2013,57834
Guinea,GIN,2014,61087
Guinea-Bissau,GNB,1990,9364
Guinea-Bissau,GNB,1991,9312
Guinea-Bissau,GNB,1992,9294
Guinea-Bissau,GNB,1993,9279
Guinea-Bissau,GNB,1994,9456
Guinea-Bissau,GNB,1995,9248
Guinea-Bissau,GNB,1996,10217
Guinea-Bissau,GNB,1997,10047
Guinea-Bissau,GNB,1998,9443
Guinea-Bissau,GNB,1999,10305
Guinea-Bissau,GNB,2000,9381
Guinea-Bissau,GNB,2001,9294
Guinea-Bissau,GNB,2002,9233
Guinea-Bissau,GNB,2003,9134
Guinea-Bissau,GNB,2004,9021
Guinea-Bissau,GNB,2005,9312
Guinea-Bissau,GNB,2006,8712
Guinea-Bissau,GNB,2007,8154
Guinea-Bissau,GNB,2008,8038
Guinea-Bissau,GNB,2009,7606
Guinea-Bissau,GNB,2010,7372
Guinea-Bissau,GNB,2011,7179
Guinea-Bissau,GNB,2012,7085
Guinea-Bissau,GNB,2013,6880
Guinea-Bissau,GNB,2014,6762
Guyana,GUY,1990,927
Guyana,GUY,1991,951
Guyana,GUY,1992,946
Guyana,GUY,1993,958
Guyana,GUY,1994,1003
Guyana,GUY,1995,1112
Guyana,GUY,1996,1047
Guyana,GUY,1997,995
Guyana,GUY,1998,1014
Guyana,GUY,1999,964
Guyana,GUY,2000,967
Guyana,GUY,2001,1021
Guyana,GUY,2002,994
Guyana,GUY,2003,932
Guyana,GUY,2004,889
Guyana,GUY,2005,862
Guyana,GUY,2006,791
Guyana,GUY,2007,743
Guyana,GUY,2008,711
Guyana,GUY,2009,688
Guyana,GUY,2010,710
Guyana,GUY,2011,758
Guyana,GUY,2012,762
Guyana,GUY,2013,741
Guyana,GUY,2014,667
Haiti,HTI,1990,29183
Haiti,HTI,1991,30872
Haiti,HTI,1992,31284
Haiti,HTI,1993,32459
Haiti,HTI,1994,33671
Haiti,HTI,1995,34197
Haiti,HTI,1996,34522
Haiti,HTI,1997,34019
Haiti,HTI,1998,35091
Haiti,HTI,1999,34525
Haiti,HTI,2000,34134
Haiti,HTI,2001,33438
Haiti,HTI,2002,33188
Haiti,HTI,2003,32713
Haiti,HTI,2004,32044
Haiti,HTI,2005,31607
Haiti,HTI,2006,30823
Haiti,HTI,2007,29694
Haiti,HTI,2008,29016
Haiti,HTI,2009,28673
Haiti,HTI,2010,29935
Haiti,HTI,2011,32800
Haiti,HTI,2012,26422
Haiti,HTI,2013,26235
Haiti,HTI,2014,25379
Honduras,HND,1990,6588
Honduras,HND,1991,6345
Honduras,HND,1992,6178
Honduras,HND,1993,6036
Honduras,HND,1994,5836
Honduras,HND,1995,5739
Honduras,HND,1996,5542
Honduras,HND,1997,5343
Honduras,HND,1998,5141
Honduras,HND,1999,4889
Honduras,HND,2000,4627
Honduras,HND,2001,4459
Honduras,HND,2002,4317
Honduras,HND,2003,4182
Honduras,HND,2004,3999
Honduras,HND,2005,3878
Honduras,HND,2006,3801
Honduras,HND,2007,3734
Honduras,HND,2008,3667
Honduras,HND,2009,3632
Honduras,HND,2010,3711
Honduras,HND,2011,3686
Honduras,HND,2012,3684
Honduras,HND,2013,3735
Honduras,HND,2014,3689
Hungary,HUN,1990,2412
Hungary,HUN,1991,2402
Hungary,HUN,1992,2419
Hungary,HUN,1993,2424
Hungary,HUN,1994,2304
Hungary,HUN,1995,2223
Hungary,HUN,1996,2088
Hungary,HUN,1997,2025
Hungary,HUN,1998,1957
Hungary,HUN,1999,1912
Hungary,HUN,2000,1743
Hungary,HUN,2001,1608
Hungary,HUN,2002,1561
Hungary,HUN,2003,1527
Hungary,HUN,2004,1495
Hungary,HUN,2005,1488
Hungary,HUN,2006,1437
Hungary,HUN,2007,1458
Hungary,HUN,2008,1412
Hungary,HUN,2009,1450
Hungary,HUN,2010,1481
Hungary,HUN,2011,1544
Hungary,HUN,2012,1607
Hungary,HUN,2013,1628
Hungary,HUN,2014,1698
Iceland,ISL,1990,113
Iceland,ISL,1991,114
Iceland,ISL,1992,117
Iceland,ISL,1993,118
Iceland,ISL,1994,118
Iceland,ISL,1995,119
Iceland,ISL,1996,116
Iceland,ISL,1997,111
Iceland,ISL,1998,105
Iceland,ISL,1999,104
Iceland,ISL,2000,99
Iceland,ISL,2001,95
Iceland,ISL,2002,93
Iceland,ISL,2003,91
Iceland,ISL,2004,91
Iceland,ISL,2005,95
Iceland,ISL,2006,93
Iceland,ISL,2007,94
Iceland,ISL,2008,95
Iceland,ISL,2009,95
Iceland,ISL,2010,95
Iceland,ISL,2011,96
Iceland,ISL,2012,97
Iceland,ISL,2013,98
Iceland,ISL,2014,97
India,IND,1990,3349918
India,IND,1991,3377543
India,IND,1992,3398845
India,IND,1993,3266722
India,IND,1994,3134101
India,IND,1995,3065009
India,IND,1996,3006221
India,IND,1997,3027841
India,IND,1998,3015094
India,IND,1999,2976830
India,IND,2000,2944866
India,IND,2001,2896924
India,IND,2002,2836042
India,IND,2003,2762776
India,IND,2004,2682413
India,IND,2005,2670016
India,IND,2006,2640975
India,IND,2007,2604356
India,IND,2008,2564972
India,IND,2009,2440115
India,IND,2010,2360287
India,IND,2011,2322451
India,IND,2012,2235819
India,IND,2013,2176445
India,IND,2014,2091712
Indonesia,IDN,1990,482180
Indonesia,IDN,1991,462587
Indonesia,IDN,1992,443782
Indonesia,IDN,1993,429342
Indonesia,IDN,1994,414197
Indonesia,IDN,1995,400086
Indonesia,IDN,1996,386142
Indonesia,IDN,1997,377189
Indonesia,IDN,1998,374955
Indonesia,IDN,1999,369278
Indonesia,IDN,2000,360352
Indonesia,IDN,2001,353883
Indonesia,IDN,2002,348745
Indonesia,IDN,2003,343168
Indonesia,IDN,2004,337919
Indonesia,IDN,2005,328861
Indonesia,IDN,2006,322600
Indonesia,IDN,2007,315049
Indonesia,IDN,2008,306725
Indonesia,IDN,2009,297968
Indonesia,IDN,2010,291806
Indonesia,IDN,2011,282030
Indonesia,IDN,2012,271754
Indonesia,IDN,2013,263613
Indonesia,IDN,2014,257816
Iran,IRN,1990,34662
Iran,IRN,1991,31322
Iran,IRN,1992,27201
Iran,IRN,1993,24511
Iran,IRN,1994,22413
Iran,IRN,1995,21076
Iran,IRN,1996,19791
Iran,IRN,1997,18582
Iran,IRN,1998,17901
Iran,IRN,1999,17492
Iran,IRN,2000,16545
Iran,IRN,2001,15776
Iran,IRN,2002,15471
Iran,IRN,2003,15360
Iran,IRN,2004,15136
Iran,IRN,2005,15196
Iran,IRN,2006,15292
Iran,IRN,2007,15451
Iran,IRN,2008,15529
Iran,IRN,2009,15760
Iran,IRN,2010,15835
Iran,IRN,2011,15821
Iran,IRN,2012,15904
Iran,IRN,2013,16087
Iran,IRN,2014,15893
Iraq,IRQ,1990,17596
Iraq,IRQ,1991,18168
Iraq,IRQ,1992,18630
Iraq,IRQ,1993,19125
Iraq,IRQ,1994,19711
Iraq,IRQ,1995,20227
Iraq,IRQ,1996,19759
Iraq,IRQ,1997,19510
Iraq,IRQ,1998,19104
Iraq,IRQ,1999,18579
Iraq,IRQ,2000,17948
Iraq,IRQ,2001,17032
Iraq,IRQ,2002,16231
Iraq,IRQ,2003,15574
Iraq,IRQ,2004,14828
Iraq,IRQ,2005,13824
Iraq,IRQ,2006,12964
Iraq,IRQ,2007,12365
Iraq,IRQ,2008,11829
Iraq,IRQ,2009,11225
Iraq,IRQ,2010,10612
Iraq,IRQ,2011,9960
Iraq,IRQ,2012,9215
Iraq,IRQ,2013,8709
Iraq,IRQ,2014,8416
Ireland,IRL,1990,2014
Ireland,IRL,1991,2034
Ireland,IRL,1992,2053
Ireland,IRL,1993,2129
Ireland,IRL,1994,2168
Ireland,IRL,1995,2307
Ireland,IRL,1996,2347
Ireland,IRL,1997,2381
Ireland,IRL,1998,2417
Ireland,IRL,1999,2515
Ireland,IRL,2000,2441
Ireland,IRL,2001,2303
Ireland,IRL,2002,2212
Ireland,IRL,2003,2115
Ireland,IRL,2004,1998
Ireland,IRL,2005,1900
Ireland,IRL,2006,1838
Ireland,IRL,2007,1709
Ireland,IRL,2008,1646
Ireland,IRL,2009,1596
Ireland,IRL,2010,1507
Ireland,IRL,2011,1514
Ireland,IRL,2012,1522
Ireland,IRL,2013,1525
Ireland,IRL,2014,1545
Israel,ISR,1990,946
Israel,ISR,1991,956
Israel,ISR,1992,975
Israel,ISR,1993,941
Israel,ISR,1994,887
Israel,ISR,1995,946
Israel,ISR,1996,985
Israel,ISR,1997,1062
Israel,ISR,1998,1105
Israel,ISR,1999,1144
Israel,ISR,2000,1183
Israel,ISR,2001,1179
Israel,ISR,2002,1224
Israel,ISR,2003,1280
Israel,ISR,2004,1314
Israel,ISR,2005,1396
Israel,ISR,2006,1448
Israel,ISR,2007,1575
Israel,ISR,2008,1625
Israel,ISR,2009,1649
Israel,ISR,2010,1713
Israel,ISR,2011,1828
Israel,ISR,2012,1917
Israel,ISR,2013,1985
Israel,ISR,2014,2059
Italy,ITA,1990,12489
Italy,ITA,1991,13002
Italy,ITA,1992,13373
Italy,ITA,1993,13946
Italy,ITA,1994,14610
Italy,ITA,1995,15030
Italy,ITA,1996,14836
Italy,ITA,1997,13363
Italy,ITA,1998,12688
Italy,ITA,1999,12559
Italy,ITA,2000,12348
Italy,ITA,2001,12072
Italy,ITA,2002,12046
Italy,ITA,2003,12310
Italy,ITA,2004,11560
Italy,ITA,2005,11670
Italy,ITA,2006,11614
Italy,ITA,2007,11890
Italy,ITA,2008,12133
Italy,ITA,2009,12357
Italy,ITA,2010,12555
Italy,ITA,2011,13125
Italy,ITA,2012,13709
Italy,ITA,2013,13815
Italy,ITA,2014,14079
Jamaica,JAM,1990,1043
Jamaica,JAM,1991,994
Jamaica,JAM,1992,1005
Jamaica,JAM,1993,1028
Jamaica,JAM,1994,1044
Jamaica,JAM,1995,1055
Jamaica,JAM,1996,1067
Jamaica,JAM,1997,1106
Jamaica,JAM,1998,1152
Jamaica,JAM,1999,1243
Jamaica,JAM,2000,1391
Jamaica,JAM,2001,1436
Jamaica,JAM,2002,1336
Jamaica,JAM,2003,1212
Jamaica,JAM,2004,1197
Jamaica,JAM,2005,863
Jamaica,JAM,2006,982
Jamaica,JAM,2007,1018
Jamaica,JAM,2008,1049
Jamaica,JAM,2009,997
Jamaica,JAM,2010,1129
Jamaica,JAM,2011,1007
Jamaica,JAM,2012,1012
Jamaica,JAM,2013,1002
Jamaica,JAM,2014,1050
Japan,JPN,1990,71948
Japan,JPN,1991,74940
Japan,JPN,1992,78281
Japan,JPN,1993,81094
Japan,JPN,1994,82321
Japan,JPN,1995,84084
Japan,JPN,1996,82516
Japan,JPN,1997,83605
Japan,JPN,1998,85943
Japan,JPN,1999,89084
Japan,JPN,2000,87836
Japan,JPN,2001,87349
Japan,JPN,2002,88625
Japan,JPN,2003,91639
Japan,JPN,2004,93949
Japan,JPN,2005,98881
Japan,JPN,2006,100464
Japan,JPN,2007,102503
Japan,JPN,2008,104541
Japan,JPN,2009,105798
Japan,JPN,2010,109437
Japan,JPN,2011,112299
Japan,JPN,2012,114027
Japan,JPN,2013,114939
Japan,JPN,2014,114977
Jordan,JOR,1990,1494
Jordan,JOR,1991,1475
Jordan,JOR,1992,1444
Jordan,JOR,1993,1429
Jordan,JOR,1994,1398
Jordan,JOR,1995,1376
Jordan,JOR,1996,1350
Jordan,JOR,1997,1301
Jordan,JOR,1998,1163
Jordan,JOR,1999,1115
Jordan,JOR,2000,1085
Jordan,JOR,2001,1067
Jordan,JOR,2002,1055
Jordan,JOR,2003,1064
Jordan,JOR,2004,1060
Jordan,JOR,2005,1074
Jordan,JOR,2006,1078
Jordan,JOR,2007,1066
Jordan,JOR,2008,1057
Jordan,JOR,2009,1052
Jordan,JOR,2010,1054
Jordan,JOR,2011,1080
Jordan,JOR,2012,1104
Jordan,JOR,2013,1131
Jordan,JOR,2014,1173
Kazakhstan,KAZ,1990,11009
Kazakhstan,KAZ,1991,10880
Kazakhstan,KAZ,1992,11075
Kazakhstan,KAZ,1993,11564
Kazakhstan,KAZ,1994,12129
Kazakhstan,KAZ,1995,12923
Kazakhstan,KAZ,1996,13186
Kazakhstan,KAZ,1997,12950
Kazakhstan,KAZ,1998,12347
Kazakhstan,KAZ,1999,11662
Kazakhstan,KAZ,2000,11148
Kazakhstan,KAZ,2001,10588
Kazakhstan,KAZ,2002,10171
Kazakhstan,KAZ,2003,9862
Kazakhstan,KAZ,2004,9570
Kazakhstan,KAZ,2005,9452
Kazakhstan,KAZ,2006,9063
Kazakhstan,KAZ,2007,8522
Kazakhstan,KAZ,2008,7747
Kazakhstan,KAZ,2009,7098
Kazakhstan,KAZ,2010,6799
Kazakhstan,KAZ,2011,6538
Kazakhstan,KAZ,2012,6355
Kazakhstan,KAZ,2013,6198
Kazakhstan,KAZ,2014,6057
Kenya,KEN,1990,111236
Kenya,KEN,1991,121695
Kenya,KEN,1992,134658
Kenya,KEN,1993,148848
Kenya,KEN,1994,164541
Kenya,KEN,1995,177766
Kenya,KEN,1996,190778
Kenya,KEN,1997,203342
Kenya,KEN,1998,213523
Kenya,KEN,1999,221127
Kenya,KEN,2000,223950
Kenya,KEN,2001,227615
Kenya,KEN,2002,229535
Kenya,KEN,2003,230371
Kenya,KEN,2004,226654
Kenya,KEN,2005,218984
Kenya,KEN,2006,208707
Kenya,KEN,2007,197402
Kenya,KEN,2008,188166
Kenya,KEN,2009,179624
Kenya,KEN,2010,170749
Kenya,KEN,2011,162839
Kenya,KEN,2012,157393
Kenya,KEN,2013,154143
Kenya,KEN,2014,151327
Kiribati,KIR,1990,247
Kiribati,KIR,1991,246
Kiribati,KIR,1992,244
Kiribati,KIR,1993,241
Kiribati,KIR,1994,236
Kiribati,KIR,1995,230
Kiribati,KIR,1996,226
Kiribati,KIR,1997,222
Kiribati,KIR,1998,219
Kiribati,KIR,1999,214
Kiribati,KIR,2000,210
Kiribati,KIR,2001,208
Kiribati,KIR,2002,205
Kiribati,KIR,2003,203
Kiribati,KIR,2004,205
Kiribati,KIR,2005,204
Kiribati,KIR,2006,204
Kiribati,KIR,2007,200
Kiribati,KIR,2008,199
Kiribati,KIR,2009,200
Kiribati,KIR,2010,200
Kiribati,KIR,2011,201
Kiribati,KIR,2012,203
Kiribati,KIR,2013,203
Kiribati,KIR,2014,204
Kuwait,KWT,1990,274
Kuwait,KWT,1991,218
Kuwait,KWT,1992,214
Kuwait,KWT,1993,206
Kuwait,KWT,1994,225
Kuwait,KWT,1995,233
Kuwait,KWT,1996,225
Kuwait,KWT,1997,246
Kuwait,KWT,1998,231
Kuwait,KWT,1999,252
Kuwait,KWT,2000,255
Kuwait,KWT,2001,243
Kuwait,KWT,2002,276
Kuwait,KWT,2003,288
Kuwait,KWT,2004,306
Kuwait,KWT,2005,337
Kuwait,KWT,2006,367
Kuwait,KWT,2007,394
Kuwait,KWT,2008,460
Kuwait,KWT,2009,491
Kuwait,KWT,2010,486
Kuwait,KWT,2011,508
Kuwait,KWT,2012,562
Kuwait,KWT,2013,600
Kuwait,KWT,2014,639
Kyrgyzstan,KGZ,1990,4872
Kyrgyzstan,KGZ,1991,4654
Kyrgyzstan,KGZ,1992,4476
Kyrgyzstan,KGZ,1993,4397
Kyrgyzstan,KGZ,1994,4349
Kyrgyzstan,KGZ,1995,4263
Kyrgyzstan,KGZ,1996,4158
Kyrgyzstan,KGZ,1997,4148
Kyrgyzstan,KGZ,1998,4104
Kyrgyzstan,KGZ,1999,3981
Kyrgyzstan,KGZ,2000,3873
Kyrgyzstan,KGZ,2001,3728
Kyrgyzstan,KGZ,2002,3513
Kyrgyzstan,KGZ,2003,3326
Kyrgyzstan,KGZ,2004,3096
Kyrgyzstan,KGZ,2005,3020
Kyrgyzstan,KGZ,2006,2971
Kyrgyzstan,KGZ,2007,2798
Kyrgyzstan,KGZ,2008,2504
Kyrgyzstan,KGZ,2009,2328
Kyrgyzstan,KGZ,2010,2199
Kyrgyzstan,KGZ,2011,2108
Kyrgyzstan,KGZ,2012,2078
Kyrgyzstan,KGZ,2013,2054
Kyrgyzstan,KGZ,2014,1986
Laos,LAO,1990,25605
Laos,LAO,1991,25232
Laos,LAO,1992,24979
Laos,LAO,1993,24695
Laos,LAO,1994,24478
Laos,LAO,1995,23543
Laos,LAO,1996,23088
Laos,LAO,1997,22388
Laos,LAO,1998,21681
Laos,LAO,1999,20959
Laos,LAO,2000,20446
Laos,LAO,2001,19455
Laos,LAO,2002,18373
Laos,LAO,2003,17468
Laos,LAO,2004,16619
Laos,LAO,2005,15847
Laos,LAO,2006,15161
Laos,LAO,2007,14425
Laos,LAO,2008,13372
Laos,LAO,2009,12554
Laos,LAO,2010,11905
Laos,LAO,2011,11261
Laos,LAO,2012,10748
Laos,LAO,2013,10232
Laos,LAO,2014,9737
Latin America & Caribbean (WB),,1990,453927
Latin America & Caribbean (WB),,1991,451194
Latin America & Caribbean (WB),,1992,433883
Latin America & Caribbean (WB),,1993,427014
Latin America & Caribbean (WB),,1994,417234
Latin America & Caribbean (WB),,1995,409758
Latin America & Caribbean (WB),,1996,396541
Latin America & Caribbean (WB),,1997,381546
Latin America & Caribbean (WB),,1998,373444
Latin America & Caribbean (WB),,1999,361449
Latin America & Caribbean (WB),,2000,351477
Latin America & Caribbean (WB),,2001,344883
Latin America & Caribbean (WB),,2002,341082
Latin America & Caribbean (WB),,2003,341052
Latin America & Caribbean (WB),,2004,336900
Latin America & Caribbean (WB),,2005,332941
Latin America & Caribbean (WB),,2006,330281
Latin America & Caribbean (WB),,2007,329135
Latin America & Caribbean (WB),,2008,329850
Latin America & Caribbean (WB),,2009,335829
Latin America & Caribbean (WB),,2010,341032
Latin America & Caribbean (WB),,2011,345020
Latin America & Caribbean (WB),,2012,341359
Latin America & Caribbean (WB),,2013,348364
Latin America & Caribbean (WB),,2014,351370
Latvia,LVA,1990,703
Latvia,LVA,1991,729
Latvia,LVA,1992,806
Latvia,LVA,1993,941
Latvia,LVA,1994,1075
Latvia,LVA,1995,1041
Latvia,LVA,1996,879
Latvia,LVA,1997,842
Latvia,LVA,1998,872
Latvia,LVA,1999,831
Latvia,LVA,2000,814
Latvia,LVA,2001,828
Latvia,LVA,2002,812
Latvia,LVA,2003,799
Latvia,LVA,2004,764
Latvia,LVA,2005,795
Latvia,LVA,2006,819
Latvia,LVA,2007,772
Latvia,LVA,2008,717
Latvia,LVA,2009,657
Latvia,LVA,2010,659
Latvia,LVA,2011,639
Latvia,LVA,2012,640
Latvia,LVA,2013,664
Latvia,LVA,2014,633
Lebanon,LBN,1990,1832
Lebanon,LBN,1991,1772
Lebanon,LBN,1992,1731
Lebanon,LBN,1993,1716
Lebanon,LBN,1994,1648
Lebanon,LBN,1995,1580
Lebanon,LBN,1996,1527
Lebanon,LBN,1997,1475
Lebanon,LBN,1998,1428
Lebanon,LBN,1999,1391
Lebanon,LBN,2000,1399
Lebanon,LBN,2001,1375
Lebanon,LBN,2002,1383
Lebanon,LBN,2003,1399
Lebanon,LBN,2004,1446
Lebanon,LBN,2005,1505
Lebanon,LBN,2006,1591
Lebanon,LBN,2007,1617
Lebanon,LBN,2008,1631
Lebanon,LBN,2009,1599
Lebanon,LBN,2010,1598
Lebanon,LBN,2011,1620
Lebanon,LBN,2012,1640
Lebanon,LBN,2013,1663
Lebanon,LBN,2014,1676
Lesotho,LSO,1990,7137
Lesotho,LSO,1991,7385
Lesotho,LSO,1992,7831
Lesotho,LSO,1993,8493
Lesotho,LSO,1994,9432
Lesotho,LSO,1995,10580
Lesotho,LSO,1996,12004
Lesotho,LSO,1997,13727
Lesotho,LSO,1998,15741
Lesotho,LSO,1999,17808
