Entity,Code,Year,Deaths that are from all causes attributed to smoking
Equatorial Guinea,GNQ,2003,129.83546
Equatorial Guinea,GNQ,2004,128.67741
Equatorial Guinea,GNQ,2005,127.70743
Equatorial Guinea,GNQ,2006,128.6938
Equatorial Guinea,GNQ,2007,129.58461
Equatorial Guinea,GNQ,2008,130.59991
Equatorial Guinea,GNQ,2009,132.80444
Equatorial Guinea,GNQ,2010,134.47542
Equatorial Guinea,GNQ,2011,141.82187
Equatorial Guinea,GNQ,2012,146.94356
Equatorial Guinea,GNQ,2013,150.54616
Equatorial Guinea,GNQ,2014,154.6672
Eritrea,ERI,1990,971.97797
Eritrea,ERI,1991,968.2373
Eritrea,ERI,1992,1007.17316
Eritrea,ERI,1993,1058.6168
Eritrea,ERI,1994,1132.6787
Eritrea,ERI,1995,1247.3206
Eritrea,ERI,1996,1254.0321
Eritrea,ERI,1997,1257.9845
Eritrea,ERI,1998,1239.4438
Eritrea,ERI,1999,1243.5411
Eritrea,ERI,2000,1254.1287
Eritrea,ERI,2001,1262.3118
Eritrea,ERI,2002,1319.9059
Eritrea,ERI,2003,1336.4067
Eritrea,ERI,2004,1349.6891
Eritrea,ERI,2005,1354.8884
Eritrea,ERI,2006,1365.402
Eritrea,ERI,2007,1373.0631
Eritrea,ERI,2008,1388.7402
Eritrea,ERI,2009,1397.0249
Eritrea,ERI,2010,1400.0063
Eritrea,ERI,2011,1403.8473
Eritrea,ERI,2012,1410.8784
Eritrea,ERI,2013,1409.4727
Eritrea,ERI,2014,1405.368
Estonia,EST,1990,3504.2476
Estonia,EST,1991,3620.867
Estonia,EST,1992,3592.455
Estonia,EST,1993,3880.7537
Estonia,EST,1994,4153.617
Estonia,EST,1995,3885.6953
Estonia,EST,1996,3350.6401
Estonia,EST,1997,3315.3926
Estonia,EST,1998,3447.8364
Estonia,EST,1999,3224.4517
Estonia,EST,2000,3146.6326
Estonia,EST,2001,3241.888
Estonia,EST,2002,3131.6929
Estonia,EST,2003,3010.1465
Estonia,EST,2004,2939.3723
Estonia,EST,2005,2820.192
Estonia,EST,2006,2798.7424
Estonia,EST,2007,2830.9832
Estonia,EST,2008,2610.5366
Estonia,EST,2009,2507.6877
Estonia,EST,2010,2327.005
Estonia,EST,2011,2337.4011
Estonia,EST,2012,2312.5813
Estonia,EST,2013,2197.2322
Estonia,EST,2014,2263.1416
Eswatini,SWZ,1990,276.4162
Eswatini,SWZ,1991,278.43454
Eswatini,SWZ,1992,277.27023
Eswatini,SWZ,1993,276.67032
Eswatini,SWZ,1994,285.03372
Eswatini,SWZ,1995,299.0246
Eswatini,SWZ,1996,318.18726
Eswatini,SWZ,1997,327.84875
Eswatini,SWZ,1998,347.98422
Eswatini,SWZ,1999,365.65747
Eswatini,SWZ,2000,391.31674
Eswatini,SWZ,2001,414.6167
Eswatini,SWZ,2002,432.86942
Eswatini,SWZ,2003,447.30856
Eswatini,SWZ,2004,455.19864
Eswatini,SWZ,2005,453.38306
Eswatini,SWZ,2006,443.22208
Eswatini,SWZ,2007,437.74707
Eswatini,SWZ,2008,434.694
Eswatini,SWZ,2009,428.70334
Eswatini,SWZ,2010,416.1277
Eswatini,SWZ,2011,402.90082
Eswatini,SWZ,2012,394.88297
Eswatini,SWZ,2013,385.03262
Eswatini,SWZ,2014,374.79474
Ethiopia,ETH,1990,13740.596
Ethiopia,ETH,1991,13718.108
Ethiopia,ETH,1992,13648.996
Ethiopia,ETH,1993,13478.521
Ethiopia,ETH,1994,13243.015
Ethiopia,ETH,1995,12994.338
Ethiopia,ETH,1996,12508.013
Ethiopia,ETH,1997,12030.42
Ethiopia,ETH,1998,11568.014
Ethiopia,ETH,1999,11057.141
Ethiopia,ETH,2000,10536.444
Ethiopia,ETH,2001,9985.253
Ethiopia,ETH,2002,9480.076
Ethiopia,ETH,2003,9083.345
Ethiopia,ETH,2004,8751.413
Ethiopia,ETH,2005,8433.061
Ethiopia,ETH,2006,8168.987
Ethiopia,ETH,2007,7897.63
Ethiopia,ETH,2008,7661.6587
Ethiopia,ETH,2009,7453.2397
Ethiopia,ETH,2010,7327.696
Ethiopia,ETH,2011,7289.91
Ethiopia,ETH,2012,7299.334
Ethiopia,ETH,2013,7297.319
Ethiopia,ETH,2014,7367.083
Europe & Central Asia (WB),,1990,1629328.1
Europe & Central Asia (WB),,1991,1644149.5
Europe & Central Asia (WB),,1992,1676472.1
Europe & Central Asia (WB),,1993,1752751.1
Europe & Central Asia (WB),,1994,1793059.8
Europe & Central Asia (WB),,1995,1782948.9
Europe & Central Asia (WB),,1996,1737291
Europe & Central Asia (WB),,1997,1693118.8
Europe & Central Asia (WB),,1998,1662067.1
Europe & Central Asia (WB),,1999,1680728.4
Europe & Central Asia (WB),,2000,1676375.9
Europe & Central Asia (WB),,2001,1667559.9
Europe & Central Asia (WB),,2002,1680366.2
Europe & Central Asia (WB),,2003,1679058
Europe & Central Asia (WB),,2004,1642986
Europe & Central Asia (WB),,2005,1651742.9
Europe & Central Asia (WB),,2006,1594110.1
Europe & Central Asia (WB),,2007,1575405.1
Europe & Central Asia (WB),,2008,1576746.6
Europe & Central Asia (WB),,2009,1545722
Europe & Central Asia (WB),,2010,1542066.1
Europe & Central Asia (WB),,2011,1512005.1
Europe & Central Asia (WB),,2012,1504455.1
Europe & Central Asia (WB),,2013,1491920.4
Europe & Central Asia (WB),,2014,1487047
European Region (WHO),,1990,1639113
European Region (WHO),,1991,1654269.5
European Region (WHO),,1992,1687130.8
European Region (WHO),,1993,1763520.6
European Region (WHO),,1994,1803926.8
European Region (WHO),,1995,1793994.6
European Region (WHO),,1996,1748362
European Region (WHO),,1997,1704239.1
European Region (WHO),,1998,1673314.5
European Region (WHO),,1999,1691906.6
European Region (WHO),,2000,1687515.5
European Region (WHO),,2001,1678689.2
European Region (WHO),,2002,1691652.1
European Region (WHO),,2003,1690293.1
European Region (WHO),,2004,1654048.1
European Region (WHO),,2005,1662872.6
European Region (WHO),,2006,1605327.1
European Region (WHO),,2007,1586731
European Region (WHO),,2008,1587835.6
European Region (WHO),,2009,1556774.8
European Region (WHO),,2010,1553140.5
European Region (WHO),,2011,1523086.4
European Region (WHO),,2012,1515591.8
European Region (WHO),,2013,1502980.5
European Region (WHO),,2014,1498197.4
Fiji,FJI,1990,738.02203
Fiji,FJI,1991,740.5165
Fiji,FJI,1992,741.76807
Fiji,FJI,1993,747.1569
Fiji,FJI,1994,752.3536
Fiji,FJI,1995,758.01697
Fiji,FJI,1996,769.1228
Fiji,FJI,1997,773.1414
Fiji,FJI,1998,745.8886
Fiji,FJI,1999,795.7094
Fiji,FJI,2000,816.8238
Fiji,FJI,2001,798.7805
Fiji,FJI,2002,778.1723
Fiji,FJI,2003,793.8596
Fiji,FJI,2004,769.69775
Fiji,FJI,2005,798.4327
Fiji,FJI,2006,824.26904
Fiji,FJI,2007,843.24274
Fiji,FJI,2008,855.0079
Fiji,FJI,2009,832.433
Fiji,FJI,2010,846.0367
Fiji,FJI,2011,855.6055
Fiji,FJI,2012,865.11035
Fiji,FJI,2013,873.50977
Fiji,FJI,2014,883.54895
Finland,FIN,1990,8886.268
Finland,FIN,1991,8622.292
Finland,FIN,1992,8478.509
Finland,FIN,1993,8257.748
Finland,FIN,1994,7853.3535
Finland,FIN,1995,7789.4067
Finland,FIN,1996,7637.419
Finland,FIN,1997,7504.0957
Finland,FIN,1998,7378.2983
Finland,FIN,1999,7205.3726
Finland,FIN,2000,7036.886
Finland,FIN,2001,6877.5425
Finland,FIN,2002,6772.7017
Finland,FIN,2003,6661.8843
Finland,FIN,2004,6542.15
Finland,FIN,2005,6464.6763
Finland,FIN,2006,6400.866
Finland,FIN,2007,6416.1064
Finland,FIN,2008,6381.9287
Finland,FIN,2009,6415.287
Finland,FIN,2010,6440.3306
Finland,FIN,2011,6403.641
Finland,FIN,2012,6404.4316
Finland,FIN,2013,6425.11
Finland,FIN,2014,6411.891
France,FRA,1990,85667.63
France,FRA,1991,85078.055
France,FRA,1992,84618.43
France,FRA,1993,84670.22
France,FRA,1994,83764.52
France,FRA,1995,83931.54
France,FRA,1996,84084.836
France,FRA,1997,83126.414
France,FRA,1998,83933.65
France,FRA,1999,83458.76
France,FRA,2000,81847.6
France,FRA,2001,81177.88
France,FRA,2002,80986.586
France,FRA,2003,80534.61
France,FRA,2004,77533.48
France,FRA,2005,77369.74
France,FRA,2006,76557.2
France,FRA,2007,76445.58
France,FRA,2008,76954.28
France,FRA,2009,77649.375
France,FRA,2010,77654.88
France,FRA,2011,77919.68
France,FRA,2012,78486
France,FRA,2013,78403.96
France,FRA,2014,77661.51
G20,,1990,4734586
G20,,1991,4815939.5
G20,,1992,4907104.5
G20,,1993,5041867
G20,,1994,5117652
G20,,1995,5144721
G20,,1996,5165761.5
G20,,1997,5211307
G20,,1998,5251204.5
G20,,1999,5311857.5
G20,,2000,5388840
G20,,2001,5437860
G20,,2002,5502599.5
G20,,2003,5541115
G20,,2004,5520177.5
G20,,2005,5558085.5
G20,,2006,5481510.5
G20,,2007,5473072.5
G20,,2008,5536082.5
G20,,2009,5546377.5
G20,,2010,5592851
G20,,2011,5615394.5
G20,,2012,5647109
G20,,2013,5675374.5
G20,,2014,5703321.5
Gabon,GAB,1990,385.68497
Gabon,GAB,1991,383.8994
Gabon,GAB,1992,386.1917
Gabon,GAB,1993,386.03485
Gabon,GAB,1994,391.51022
Gabon,GAB,1995,402.98383
Gabon,GAB,1996,405.28934
Gabon,GAB,1997,402.81262
Gabon,GAB,1998,402.21225
Gabon,GAB,1999,398.41113
Gabon,GAB,2000,404.32758
Gabon,GAB,2001,410.10703
Gabon,GAB,2002,409.33884
Gabon,GAB,2003,417.65366
Gabon,GAB,2004,421.80252
Gabon,GAB,2005,422.167
Gabon,GAB,2006,429.99924
Gabon,GAB,2007,440.14056
Gabon,GAB,2008,453.48917
Gabon,GAB,2009,457.77798
Gabon,GAB,2010,453.9638
Gabon,GAB,2011,459.56985
Gabon,GAB,2012,463.4263
Gabon,GAB,2013,467.23755
Gabon,GAB,2014,473.27637
Gambia,GMB,1990,320.04425
Gambia,GMB,1991,331.8482
Gambia,GMB,1992,349.3122
Gambia,GMB,1993,349.1022
Gambia,GMB,1994,358.4383
Gambia,GMB,1995,394.21808
Gambia,GMB,1996,384.89688
Gambia,GMB,1997,399.33237
Gambia,GMB,1998,425.1812
Gambia,GMB,1999,459.52496
Gambia,GMB,2000,447.01645
Gambia,GMB,2001,449.00076
Gambia,GMB,2002,464.5903
Gambia,GMB,2003,485.8215
Gambia,GMB,2004,526.2221
Gambia,GMB,2005,542.5374
Gambia,GMB,2006,541.92755
Gambia,GMB,2007,547.0494
Gambia,GMB,2008,533.29596
Gambia,GMB,2009,544.0327
Gambia,GMB,2010,539.7011
Gambia,GMB,2011,507.6756
Gambia,GMB,2012,513.656
Gambia,GMB,2013,527.89703
Gambia,GMB,2014,563.8195
Georgia,GEO,1990,9480.13
Georgia,GEO,1991,9604.568
Georgia,GEO,1992,9593.401
Georgia,GEO,1993,9133.299
Georgia,GEO,1994,9102.65
Georgia,GEO,1995,8443.957
Georgia,GEO,1996,8062.1396
Georgia,GEO,1997,8220.243
Georgia,GEO,1998,8423.566
Georgia,GEO,1999,8459.481
Georgia,GEO,2000,8441.46
Georgia,GEO,2001,8297.891
Georgia,GEO,2002,8465.008
Georgia,GEO,2003,8364.938
Georgia,GEO,2004,8234.608
Georgia,GEO,2005,7845.4756
Georgia,GEO,2006,7692.8423
Georgia,GEO,2007,7570.8125
Georgia,GEO,2008,7599.8965
Georgia,GEO,2009,7588.823
Georgia,GEO,2010,7618.0728
Georgia,GEO,2011,7514.659
Georgia,GEO,2012,7207.2676
Georgia,GEO,2013,6890.3643
Georgia,GEO,2014,6744.5674
Germany,DEU,1990,184465.53
Germany,DEU,1991,181205.08
Germany,DEU,1992,176430.27
Germany,DEU,1993,174590.34
Germany,DEU,1994,172284
Germany,DEU,1995,170171.17
Germany,DEU,1996,166990.88
Germany,DEU,1997,162027.98
Germany,DEU,1998,157682.61
Germany,DEU,1999,155330.73
Germany,DEU,2000,153610.03
Germany,DEU,2001,150989.33
Germany,DEU,2002,150439.22
Germany,DEU,2003,149346.28
Germany,DEU,2004,145274.61
Germany,DEU,2005,143533.88
Germany,DEU,2006,141790.16
Germany,DEU,2007,141175.97
Germany,DEU,2008,141318.9
Germany,DEU,2009,141927.42
Germany,DEU,2010,140558.45
Germany,DEU,2011,138603.27
Germany,DEU,2012,138341.77
Germany,DEU,2013,139497.42
Germany,DEU,2014,138062.27
Ghana,GHA,1990,3288.441
Ghana,GHA,1991,3263.2407
Ghana,GHA,1992,3245.9863
Ghana,GHA,1993,3202.7024
Ghana,GHA,1994,3206.1062
Ghana,GHA,1995,3217.3562
Ghana,GHA,1996,3242.882
Ghana,GHA,1997,3329.7358
Ghana,GHA,1998,3353.0776
Ghana,GHA,1999,3428.3735
Ghana,GHA,2000,3501.754
Ghana,GHA,2001,3585.0378
Ghana,GHA,2002,3668.7705
Ghana,GHA,2003,3746.8809
Ghana,GHA,2004,3830.5046
Ghana,GHA,2005,3921.9133
Ghana,GHA,2006,4032.5598
Ghana,GHA,2007,4127.934
Ghana,GHA,2008,4191.391
Ghana,GHA,2009,4293.0264
Ghana,GHA,2010,4389.426
Ghana,GHA,2011,4485.2896
Ghana,GHA,2012,4587.501
Ghana,GHA,2013,4715.779
Ghana,GHA,2014,4851.688
Greece,GRC,1990,21013.084
Greece,GRC,1991,21584.781
Greece,GRC,1992,22148.457
Greece,GRC,1993,22292.215
Greece,GRC,1994,22590.787
Greece,GRC,1995,22968.889
Greece,GRC,1996,23199.861
Greece,GRC,1997,23242.617
Greece,GRC,1998,23624.523
Greece,GRC,1999,23988.56
Greece,GRC,2000,24124.967
Greece,GRC,2001,24073.979
Greece,GRC,2002,23886.332
Greece,GRC,2003,23883.252
Greece,GRC,2004,23810.074
Greece,GRC,2005,23696.045
Greece,GRC,2006,23658.744
Greece,GRC,2007,24295.287
Greece,GRC,2008,24010.266
Greece,GRC,2009,24102.643
Greece,GRC,2010,23942.408
Greece,GRC,2011,24453.713
Greece,GRC,2012,24849.133
Greece,GRC,2013,24413.57
Greece,GRC,2014,24218.125
Greenland,GRL,1990,105.01331
Greenland,GRL,1991,106.543076
Greenland,GRL,1992,107.498764
Greenland,GRL,1993,113.62387
Greenland,GRL,1994,115.41258
Greenland,GRL,1995,117.08062
Greenland,GRL,1996,118.16831
Greenland,GRL,1997,118.92622
Greenland,GRL,1998,118.59911
Greenland,GRL,1999,118.8722
Greenland,GRL,2000,118.71962
Greenland,GRL,2001,119.25748
Greenland,GRL,2002,120.49448
Greenland,GRL,2003,118.74343
Greenland,GRL,2004,113.56671
Greenland,GRL,2005,114.35818
Greenland,GRL,2006,115.5726
Greenland,GRL,2007,116.68824
Greenland,GRL,2008,117.68632
Greenland,GRL,2009,118.40452
Greenland,GRL,2010,119.1854
Greenland,GRL,2011,119.98444
Greenland,GRL,2012,120.38771
Greenland,GRL,2013,121.02339
Greenland,GRL,2014,121.45275
Grenada,GRD,1990,51.824635
Grenada,GRD,1991,50.05065
Grenada,GRD,1992,49.25539
Grenada,GRD,1993,48.376358
Grenada,GRD,1994,46.958527
Grenada,GRD,1995,45.34884
Grenada,GRD,1996,43.537304
Grenada,GRD,1997,42.570736
Grenada,GRD,1998,42.451477
Grenada,GRD,1999,45.065014
Grenada,GRD,2000,45.5485
Grenada,GRD,2001,46.074417
Grenada,GRD,2002,46.82058
Grenada,GRD,2003,47.488228
Grenada,GRD,2004,48.319736
Grenada,GRD,2005,47.814514
Grenada,GRD,2006,47.335064
Grenada,GRD,2007,47.609936
Grenada,GRD,2008,48.494026
Grenada,GRD,2009,48.848324
Grenada,GRD,2010,49.39876
Grenada,GRD,2011,49.86927
Grenada,GRD,2012,48.52845
Grenada,GRD,2013,49.421417
Grenada,GRD,2014,50.55391
Guam,GUM,1990,82.24565
Guam,GUM,1991,85.349266
Guam,GUM,1992,87.51934
Guam,GUM,1993,89.692795
Guam,GUM,1994,91.52238
Guam,GUM,1995,88.53288
Guam,GUM,1996,87.16277
Guam,GUM,1997,93.84141
Guam,GUM,1998,92.23311
Guam,GUM,1999,96.089645
Guam,GUM,2000,100.35825
Guam,GUM,2001,104.078125
Guam,GUM,2002,107.47406
Guam,GUM,2003,107.31866
Guam,GUM,2004,108.88302
Guam,GUM,2005,108.925476
Guam,GUM,2006,111.80393
Guam,GUM,2007,114.629364
Guam,GUM,2008,118.53739
Guam,GUM,2009,123.31794
Guam,GUM,2010,126.77729
Guam,GUM,2011,128.19405
Guam,GUM,2012,132.28377
Guam,GUM,2013,138.12575
Guam,GUM,2014,143.20444
Guatemala,GTM,1990,2430.405
Guatemala,GTM,1991,2602.6428
Guatemala,GTM,1992,2711.0554
Guatemala,GTM,1993,2765.6606
Guatemala,GTM,1994,2731.8647
Guatemala,GTM,1995,2487.4207
Guatemala,GTM,1996,2396.0671
Guatemala,GTM,1997,2501.763
Guatemala,GTM,1998,2590.3787
Guatemala,GTM,1999,2568.311
Guatemala,GTM,2000,2613.9846
Guatemala,GTM,2001,2669.7073
Guatemala,GTM,2002,2638.937
Guatemala,GTM,2003,2687.8464
Guatemala,GTM,2004,2750.2368
Guatemala,GTM,2005,2780.4524
Guatemala,GTM,2006,2816.3848
Guatemala,GTM,2007,2828.0415
Guatemala,GTM,2008,2874.724
Guatemala,GTM,2009,2985.169
Guatemala,GTM,2010,3089.622
Guatemala,GTM,2011,3169.346
Guatemala,GTM,2012,3230.1882
Guatemala,GTM,2013,3314.4023
Guatemala,GTM,2014,3380.8296
Guinea,GIN,1990,2253.1528
Guinea,GIN,1991,2335.399
Guinea,GIN,1992,2438.6501
Guinea,GIN,1993,2539.4185
Guinea,GIN,1994,2662.8794
Guinea,GIN,1995,2768.5522
Guinea,GIN,1996,2875.4932
Guinea,GIN,1997,2993.9253
Guinea,GIN,1998,3126.058
Guinea,GIN,1999,3247.6719
Guinea,GIN,2000,3320.0574
Guinea,GIN,2001,3398.7524
Guinea,GIN,2002,3480.777
Guinea,GIN,2003,3526.2302
Guinea,GIN,2004,3583.7852
Guinea,GIN,2005,3638.3687
Guinea,GIN,2006,3722.402
Guinea,GIN,2007,3786.6487
Guinea,GIN,2008,3831.4846
Guinea,GIN,2009,3904.3818
Guinea,GIN,2010,3979.462
Guinea,GIN,2011,4030.4436
Guinea,GIN,2012,4094.8594
Guinea,GIN,2013,4152.693
Guinea,GIN,2014,4233.3457
Guinea-Bissau,GNB,1990,306.90668
Guinea-Bissau,GNB,1991,295.13654
Guinea-Bissau,GNB,1992,284.90405
Guinea-Bissau,GNB,1993,275.37198
Guinea-Bissau,GNB,1994,266.4755
Guinea-Bissau,GNB,1995,258.36386
Guinea-Bissau,GNB,1996,251.23187
Guinea-Bissau,GNB,1997,243.80678
Guinea-Bissau,GNB,1998,239.80461
Guinea-Bissau,GNB,1999,235.15077
Guinea-Bissau,GNB,2000,230.14822
Guinea-Bissau,GNB,2001,229.08894
Guinea-Bissau,GNB,2002,228.55223
Guinea-Bissau,GNB,2003,228.83855
Guinea-Bissau,GNB,2004,233.08719
Guinea-Bissau,GNB,2005,233.10107
Guinea-Bissau,GNB,2006,234.35318
Guinea-Bissau,GNB,2007,235.67285
Guinea-Bissau,GNB,2008,237.40057
Guinea-Bissau,GNB,2009,240.4483
Guinea-Bissau,GNB,2010,242.66916
Guinea-Bissau,GNB,2011,246.96613
Guinea-Bissau,GNB,2012,252.33224
Guinea-Bissau,GNB,2013,258.3799
Guinea-Bissau,GNB,2014,265.536
Guyana,GUY,1990,441.36316
Guyana,GUY,1991,414.29367
Guyana,GUY,1992,400.53735
Guyana,GUY,1993,413.03113
Guyana,GUY,1994,401.70734
Guyana,GUY,1995,406.09406
Guyana,GUY,1996,408.1438
Guyana,GUY,1997,398.45135
Guyana,GUY,1998,386.7569
Guyana,GUY,1999,366.3808
Guyana,GUY,2000,373.95306
Guyana,GUY,2001,373.90738
Guyana,GUY,2002,379.60797
Guyana,GUY,2003,376.5424
Guyana,GUY,2004,379.835
Guyana,GUY,2005,377.16675
Guyana,GUY,2006,371.92838
Guyana,GUY,2007,378.78662
Guyana,GUY,2008,382.14053
Guyana,GUY,2009,379.1372
Guyana,GUY,2010,387.00455
Guyana,GUY,2011,387.7037
Guyana,GUY,2012,395.47183
Guyana,GUY,2013,392.8745
Guyana,GUY,2014,402.40222
Haiti,HTI,1990,2743.075
Haiti,HTI,1991,2749.5999
Haiti,HTI,1992,2796.3298
Haiti,HTI,1993,2844.875
Haiti,HTI,1994,2832.2612
Haiti,HTI,1995,2848.5579
Haiti,HTI,1996,2805.075
Haiti,HTI,1997,2814.6177
Haiti,HTI,1998,2760.9985
Haiti,HTI,1999,2779.7024
Haiti,HTI,2000,2800.8257
Haiti,HTI,2001,2831.4412
Haiti,HTI,2002,2836.8958
Haiti,HTI,2003,2861.3533
Haiti,HTI,2004,2882.8823
Haiti,HTI,2005,2900.8362
Haiti,HTI,2006,2925.627
Haiti,HTI,2007,2956.5237
Haiti,HTI,2008,2973.621
Haiti,HTI,2009,2986.128
Haiti,HTI,2010,2952.4238
Haiti,HTI,2011,2951.5388
Haiti,HTI,2012,2970.871
Haiti,HTI,2013,2980.1636
Haiti,HTI,2014,2990.766
High Income (WB),,1990,1854185
High Income (WB),,1991,1853519.9
High Income (WB),,1992,1844551.4
High Income (WB),,1993,1852778.5
High Income (WB),,1994,1843502.9
High Income (WB),,1995,1847761.6
High Income (WB),,1996,1826451.6
High Income (WB),,1997,1806524.2
High Income (WB),,1998,1803582.6
High Income (WB),,1999,1802308
High Income (WB),,2000,1774553.1
High Income (WB),,2001,1755575.2
High Income (WB),,2002,1748222
High Income (WB),,2003,1740999.9
High Income (WB),,2004,1710351.9
High Income (WB),,2005,1705864.5
High Income (WB),,2006,1688422.6
High Income (WB),,2007,1682388.6
High Income (WB),,2008,1678798.4
High Income (WB),,2009,1669732.6
High Income (WB),,2010,1658237.9
High Income (WB),,2011,1660323.8
High Income (WB),,2012,1661166.8
High Income (WB),,2013,1658550.4
High Income (WB),,2014,1651860.1
Honduras,HND,1990,1550.549
Honduras,HND,1991,1571.2391
Honduras,HND,1992,1640.0105
Honduras,HND,1993,1662.0829
Honduras,HND,1994,1695.263
Honduras,HND,1995,1799.9863
Honduras,HND,1996,1869.9723
Honduras,HND,1997,1912.7788
Honduras,HND,1998,1955.5355
Honduras,HND,1999,2013.0856
Honduras,HND,2000,2076.4106
Honduras,HND,2001,2143.1707
Honduras,HND,2002,2214.3367
Honduras,HND,2003,2286.419
Honduras,HND,2004,2374.1272
Honduras,HND,2005,2440.8074
Honduras,HND,2006,2516.1995
Honduras,HND,2007,2599.6804
Honduras,HND,2008,2723.9724
Honduras,HND,2009,2882.16
Honduras,HND,2010,3079.8896
Honduras,HND,2011,3376.2864
Honduras,HND,2012,3803.305
Honduras,HND,2013,3871.5398
Honduras,HND,2014,3923.1472
Hungary,HUN,1990,31299.201
Hungary,HUN,1991,31154.402
Hungary,HUN,1992,32551.188
Hungary,HUN,1993,32821.562
Hungary,HUN,1994,32256.617
Hungary,HUN,1995,31817.504
Hungary,HUN,1996,30265.037
Hungary,HUN,1997,29986.426
Hungary,HUN,1998,30461.752
Hungary,HUN,1999,30546.916
Hungary,HUN,2000,28993.627
Hungary,HUN,2001,28348.924
Hungary,HUN,2002,28512.984
Hungary,HUN,2003,28746.047
Hungary,HUN,2004,28374.186
Hungary,HUN,2005,28866.824
Hungary,HUN,2006,28241.02
Hungary,HUN,2007,28408.467
Hungary,HUN,2008,27556.545
Hungary,HUN,2009,27640.902
Hungary,HUN,2010,27097.475
Hungary,HUN,2011,26686.777
Hungary,HUN,2012,26306.14
Hungary,HUN,2013,25419.094
Hungary,HUN,2014,25492.627
Iceland,ISL,1990,387.75766
Iceland,ISL,1991,390.62894
Iceland,ISL,1992,391.75006
Iceland,ISL,1993,390.2083
Iceland,ISL,1994,393.68655
Iceland,ISL,1995,398.59866
Iceland,ISL,1996,398.74295
Iceland,ISL,1997,394.306
Iceland,ISL,1998,388.7364
Iceland,ISL,1999,377.9556
Iceland,ISL,2000,365.53998
Iceland,ISL,2001,365.12762
Iceland,ISL,2002,367.21976
Iceland,ISL,2003,362.00815
Iceland,ISL,2004,358.23276
Iceland,ISL,2005,360.19437
Iceland,ISL,2006,362.31073
Iceland,ISL,2007,362.17834
Iceland,ISL,2008,357.44672
Iceland,ISL,2009,355.02548
Iceland,ISL,2010,351.8047
Iceland,ISL,2011,349.29645
Iceland,ISL,2012,349.34854
Iceland,ISL,2013,344.03745
Iceland,ISL,2014,329.58502
India,IND,1990,637869.5
India,IND,1991,662183.3
India,IND,1992,673847.5
India,IND,1993,680025.8
India,IND,1994,686429.44
India,IND,1995,684774.56
India,IND,1996,708557.2
India,IND,1997,758110.9
India,IND,1998,762687.2
India,IND,1999,743474.9
India,IND,2000,752781.75
India,IND,2001,766417.7
India,IND,2002,770990.94
India,IND,2003,764651.7
India,IND,2004,728560.2
India,IND,2005,750211.4
India,IND,2006,782948.7
India,IND,2007,811799
India,IND,2008,843922.4
India,IND,2009,834256.9
India,IND,2010,839321.5
India,IND,2011,866423.7
India,IND,2012,897107.3
India,IND,2013,928341.7
India,IND,2014,940834.6
Indonesia,IDN,1990,112799.25
Indonesia,IDN,1991,115520.016
Indonesia,IDN,1992,118789.56
Indonesia,IDN,1993,121629.06
Indonesia,IDN,1994,124157.4
Indonesia,IDN,1995,126394.3
Indonesia,IDN,1996,128873.734
Indonesia,IDN,1997,132410.58
Indonesia,IDN,1998,136659.72
Indonesia,IDN,1999,141084.34
Indonesia,IDN,2000,145833.72
Indonesia,IDN,2001,150300.27
Indonesia,IDN,2002,155846.33
Indonesia,IDN,2003,161447.19
Indonesia,IDN,2004,167350.62
Indonesia,IDN,2005,173357.53
Indonesia,IDN,2006,179539.67
Indonesia,IDN,2007,186318.89
Indonesia,IDN,2008,192154.11
Indonesia,IDN,2009,197805.83
Indonesia,IDN,2010,202487.66
Indonesia,IDN,2011,207509.92
Indonesia,IDN,2012,212519.84
Indonesia,IDN,2013,217235.55
Indonesia,IDN,2014,221683.89
Iran,IRN,1990,25192.879
Iran,IRN,1991,25421.922
Iran,IRN,1992,25725.615
Iran,IRN,1993,25994.578
Iran,IRN,1994,26325.543
Iran,IRN,1995,26647.13
Iran,IRN,1996,26929
Iran,IRN,1997,27236.156
Iran,IRN,1998,27513.283
Iran,IRN,1999,27809.365
Iran,IRN,2000,28200.879
Iran,IRN,2001,28617.098
Iran,IRN,2002,28918.303
Iran,IRN,2003,29180.752
Iran,IRN,2004,29316.758
Iran,IRN,2005,29541.637
Iran,IRN,2006,29855.084
Iran,IRN,2007,29887.107
Iran,IRN,2008,30015.465
Iran,IRN,2009,30340.965
Iran,IRN,2010,30561.402
Iran,IRN,2011,30740.979
Iran,IRN,2012,31396.57
Iran,IRN,2013,32593.736
Iran,IRN,2014,34046.816
Iraq,IRQ,1990,12219.27
Iraq,IRQ,1991,12728.993
Iraq,IRQ,1992,13361.601
Iraq,IRQ,1993,13930.75
Iraq,IRQ,1994,14321.297
Iraq,IRQ,1995,14882.3545
Iraq,IRQ,1996,15367.846
Iraq,IRQ,1997,15785.193
Iraq,IRQ,1998,16061.617
Iraq,IRQ,1999,16272.125
Iraq,IRQ,2000,16483.615
Iraq,IRQ,2001,16668.16
Iraq,IRQ,2002,16918.078
Iraq,IRQ,2003,17376.234
Iraq,IRQ,2004,17596.594
Iraq,IRQ,2005,17782.848
Iraq,IRQ,2006,17915.963
Iraq,IRQ,2007,18391
Iraq,IRQ,2008,18946.326
Iraq,IRQ,2009,19279.105
Iraq,IRQ,2010,19631.043
Iraq,IRQ,2011,20013.668
